folder,filename,ext,title,concepts,tags,source_url,body_excerpt
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,2022-09-20_Improving_alignment_of_dialogue_agents_via_targeted_human_judgements_46491ec7.pdf,.pdf,2022-09-20 Improving alignment of dialogue agents via targeted human judgements,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,AI models can be dangerous before public deployment.md,.md,AI models can be dangerous before public deployment,,,https://metr.org/blog/2025-01-17-ai-models-dangerous-before-public-deployment/?utm_source=,"Many [frontier AI safety policies](https://metr.org/blog/2024-08-29-common-elements-of-frontier-ai-safety-policies/) from scaling labs (e.g. OpenAI’s Preparedness Framework, Google DeepMind’s Frontier"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,AI_safety_tip_if_you_dont_want_it_giving_bioweapon_instructions_maybe_dont_put_them_in_the_training__3cdd3de8.md,.md,"AI safety tip: if you don’t want it giving bioweapon instructions, maybe don’t put them in the training data, say resear","Scalable Oversight, Responsible Scaling Policies","bioweapons, cyber-offense, CBRN, model-card, Anthropic, OpenAI, Meta, open-source, open-weight",https://fortune.com/2025/08/14/worried-ai-could-teach-people-to-build-bioweapons-dont-teac,*Welcome to Eye on AI! In this edition…teaching Deep Ignorance…Cohere’s big funding and new hire…AI deskilling…Anthropic acquires Humanloop cofounders…ChatGPT market share.* What if stopping AI from h
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Activating_AI_Safety_Level_3_protections_3774cdbe.md,.md,Activating AI Safety Level 3 protections,Responsible Scaling Policies,"RSP, responsible-scaling, ASL, Anthropic",https://www.anthropic.com/news/activating-asl3-protections,*We have activated the AI Safety Level 3 (ASL-3) Deployment and Security Standards described in Anthropic’s Responsible Scaling Policy (RSP) in conjunction with launching Claude Opus 4. The ASL-3 Secu
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,An_Adversarial_Perspective_on_Machine_Unlearning_for_AI_Safety_9f780c3e.pdf,.pdf,An Adversarial Perspective on Machine Unlearning for AI Safety,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Announcing_our_updated_Responsible_Scaling_Policy_3a0b4572.md,.md,Announcing our updated Responsible Scaling Policy,Responsible Scaling Policies,"RSP, responsible-scaling, governance, catastrophic-risk, Anthropic",https://www.anthropic.com/news/announcing-our-updated-responsible-scaling-policy,"**Today we are publishing a significant update to our Responsible Scaling Policy (RSP), the risk governance framework we use to mitigate potential catastrophic risks from frontier AI systems. **This u"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Anthropics_Responsible_Scaling_Policy_274b3659.md,.md,Anthropic's Responsible Scaling Policy,Responsible Scaling Policies,"RSP, responsible-scaling, Anthropic",https://www.anthropic.com/index/anthropics-responsible-scaling-policy,"Today, we’re publishing our [Responsible Scaling Policy (RSP)](https://anthropic.com/responsible-scaling-policy) – a series of technical and organizational protocols that we’re adopting to help us man"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Anthropics_Responsible_Scaling_Policy_7e83d9fc.md,.md,Anthropic's Responsible Scaling Policy,Responsible Scaling Policies,"RSP, responsible-scaling, Anthropic",https://www.anthropic.com/rsp-updates,"Anticipating and securing against emerging threats that accompany increasingly powerful models Last updated Apr 2, 2026 As frontier AI models advance, we believe they will bring about transformative b"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Anthropics_Responsible_Scaling_Policy_dc72fbff.md,.md,Anthropic's Responsible Scaling Policy,Responsible Scaling Policies,"RSP, responsible-scaling, Anthropic",https://www.anthropic.com/news/anthropics-responsible-scaling-policy,"Today, we’re publishing our [Responsible Scaling Policy (RSP)](https://anthropic.com/responsible-scaling-policy) – a series of technical and organizational protocols that we’re adopting to help us man"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Claude Mythos Preview System Card.pdf,.pdf,Claude Mythos Preview System Card,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Claude Opus 4.6 System Card.pdf,.pdf,Claude Opus 4.6 System Card,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Claude Sonnet 4.5 System Card.pdf,.pdf,Claude Sonnet 4.5 System Card,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Frontier Safety Framework 2.0.pdf,.pdf,Frontier Safety Framework 2.0,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Gemini-3-Pro-Model-Card.pdf,.pdf,Gemini-3-Pro-Model-Card,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,HonestCyberEval- an AI Cyber Risk Benchmark for Automated Software Exploitation.pdf,.pdf,HonestCyberEval- an AI Cyber Risk Benchmark for Automated Software Exploitation,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Increasing_the_Policy_Readiness_of_Ideas_Tom_Kalil_9daa4574.md,.md,Increasing the “Policy Readiness” of Ideas | Tom Kalil,"RLHF & Its Limitations, Scalable Oversight, Existential Risk & Superintelligence, AI Evaluations & Benchmarks, Responsib","RSP, governance, regulation",https://fas.org/publication/increasing-policy-readiness-of-ideas,NASA and the Defense Department have developed an analytical framework called the “[technology readiness level](https://en.wikipedia.org/wiki/Technology_readiness_level)” for assessing the maturity of
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Jailbreak_tricks_Discords_new_chatbot_into_sharing_napalm_and_meth_instructions_TechCrunch_ec6b1403.md,.md,Jailbreak tricks Discord's new chatbot into sharing napalm and meth instructions | TechCrunch,"RLHF & Its Limitations, Existential Risk & Superintelligence, Responsible Scaling Policies","OpenAI, jailbreaking, prompt-injection",https://techcrunch.com/2023/04/20/jailbreak-tricks-discords-new-chatbot-into-sharing-napal,"In March, Discord [announced](https://techcrunch.com/2023/03/09/discord-updates-its-bot-with-chatgpt-like-features-rolls-out-ai-generated-conversation-summaries-and-more/) that it had integrated OpenA"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Key_Components_of_an_RSP_de1a0076.md,.md,Key Components of an RSP,"AI Evaluations & Benchmarks, Responsible Scaling Policies","dangerous-capabilities, RSP, responsible-scaling, METR",https://metr.org/rsp-key-components,"This document lists some key components of a responsible scaling policy, with rough sample language for each. In brief, the key components are: **Limits**: which specific observations about dangerous "
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Link_Why_I_M_Optimistic_About_Openai_S_Alignment_Approach_e075e628.md,.md,Link: Why I'm Optimistic About OpenAI's Alignment Approach,"AI Evaluations & Benchmarks, Responsible Scaling Policies","evaluations, RSP, OpenAI, adversarial",https://www.lesswrong.com/posts/FAJWEfXxws8pMp8Hk/link-why-i-m-optimistic-about-openai-s-a,"To the extent that alignment research involves solving philosophical problems, it seems that in this approach we will also need to automate philosophy, otherwise alignment research will become bottlen"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Model_Cards_for_Model_Reporting_43bf99d2.pdf,.pdf,Model Cards for Model Reporting,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,OpenAI_o1_System_Card_December_5_2024_76b3df06.pdf,.pdf,OpenAI o1 System Card December 5 2024,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Our Approach to Frontier AI.md,.md,Our Approach to Frontier AI,,,https://about.fb.com/news/2025/02/meta-approach-frontier-ai/?utm_source=bluedot-impact,"## Our Open Source Approach Open source AI has the potential to unlock unprecedented technological progress. It levels the playing field, giving people access to powerful and often expensive technolog"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Paul_Christiano_Current_Work_in_AI_Alignment_Effective_Altruism_c4e0b2b8.md,.md,Paul Christiano: Current Work in AI Alignment | Effective Altruism,"Existential Risk & Superintelligence, Responsible Scaling Policies, RLHF & Its Limitations","RSP, catastrophic-risk, OpenAI",https://www.effectivealtruism.org/articles/paul-christiano-current-work-in-ai-alignment,"*Paul Christiano, a researcher at* [OpenAI](https://openai.com/), discusses the current state of research on aligning AI with human values: what’s happening now, what needs to happen, and how people c"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,PurpleLlamaLlama-Guard412BMODEL_CARD.md at main.md,.md,Llama Guard 4 Model Card,,,https://github.com/meta-llama/PurpleLlama/blob/main/Llama-Guard4/12B/MODEL_CARD.md?utm_sou,## Llama Guard 4 Model Card ## Model Details Llama Guard 4 is a natively multimodal safety classifier with 12 billion parameters trained jointly on text and multiple images. It is a dense architecture
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Red_Teaming_Language_Models_with_Language_Models_WARNING_This_paper_contains_model_outputs_9822e011.pdf,.pdf,Red Teaming Language Models with Language Models WARNING This paper contains model outputs,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Responsible Scaling Policies (RSPs).md,.md,Responsible Scaling Policies (RSPs),,,https://metr.org/blog/2023-09-26-rsp/?utm_source=bluedot-impact,We’ve been consulting with several parties [^1] on **responsible scaling [^2] policies (RSPs)**. An RSP specifies what level of AI capabilities an AI developer is prepared to handle safely with their 
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Responsible Scaling Policy Version 3.0.md,.md,Responsible Scaling Policy Version 3.0,,,https://www.anthropic.com/news/responsible-scaling-policy-v3?utm_source=bluedot-impact,## Anthropic’s Responsible Scaling Policy: Version 3.0 [Read the Responsible Scaling Policy](https://anthropic.com/responsible-scaling-policy/rsp-v3-0) We’re releasing the third version of our Respons
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Ryan_Greenblatt_S_Shortform_0ee81fb2.md,.md,Ryan Greenblatt's Shortform,"RLHF & Its Limitations, Responsible Scaling Policies","ASL, Anthropic",https://www.lesswrong.com/posts/FG54euEAesRkSZuJN/ryan_greenblatt-s-shortform?commentId=B6,"A week ago, Anthropic quietly weakened their ASL-3 security requirements. Yesterday, they announced ASL-3 protections. I appreciate the mitigations, but quietly lowering the bar at the last minute so "
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Squiggle_Maximizer_formerly_Paperclip_maximizer_9bc9007c.md,.md,"Squiggle Maximizer (formerly ""Paperclip maximizer"")","RLHF & Its Limitations, Scalable Oversight, Existential Risk & Superintelligence, Responsible Scaling Policies","inner-alignment, outer-alignment, RSP, AGI, intelligence-explosion",https://www.lesswrong.com/tag/paperclip-maximizer,A **Squiggle Maximizer** is a hypothetical [artificial intelligence](https://www.lesswrong.com/w/ai) whose [utility function](https://www.lesswrong.com/w/utility-functions) values something that human
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,The Levers of Political Persuasion with Conversational AI.pdf,.pdf,The Levers of Political Persuasion with Conversational AI,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,The Long-Term Benefit Trust.md,.md,The Long-Term Benefit Trust,,,https://www.anthropic.com/news/the-long-term-benefit-trust?utm_source=bluedot-impact,![](https://www.anthropic.com/_next/image?url=https%3A%2F%2Fwww-cdn.anthropic.com%2Fimages%2F4zrzovbb%2Fwebsite%2Fe85c883654e0a7e6d096cfa0413b35bcb7ccad58-2880x1620.png&w=3840&q=75) Today we are shari
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,The_Alignment_Problem_from_a_Deep_Learning_Perspective_Richard_Ngo_c1868760.pdf,.pdf,The Alignment Problem from a Deep Learning Perspective Richard Ngo,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,Two_Year_Update_On_My_Personal_AI_Timelines_5e45579a.md,.md,Two Year Update On My Personal AI Timelines,"RLHF & Its Limitations, Scalable Oversight, Existential Risk & Superintelligence, Responsible Scaling Policies",RSP,https://www.lesswrong.com/posts/AfH2oPHCApdKicM4m/two-year-update-on-my-personal-ai-timeli,"I worked on my draft report on biological anchors for forecasting AI timelines mainly between ~May 2019 (three months after the release of GPT-2) and ~Jul 2020 (a month after the release of GPT-3), an"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,What_Are_The_Strongest_Arguments_For_Very_Short_Timelines_1a2f19d2.md,.md,What Are The Strongest Arguments For Very Short Timelines,"RLHF & Its Limitations, Existential Risk & Superintelligence, AI Evaluations & Benchmarks, Responsible Scaling Policies","evaluations, AGI",https://www.lesswrong.com/posts/oC4wv4nTrs2yrP5hz/what-are-the-strongest-arguments-for-ver,"It's worthy of a (long) post, but I'll try to summarize. For what it's worth, I'll die on this hill. General intelligence = Broad, cross-domain ability and skills. Narrow intelligence = Domain-specifi"
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,gpt-5-system-card.pdf,.pdf,gpt-5-system-card,,,,(PDF)
04_Governance-and-Policy/04a_RSPs-and-Frontier-Frameworks,preparedness-framework-v2.pdf,.pdf,preparedness-framework-v2,,,,(PDF)
04_Governance-and-Policy/04b_Lab-Scorecards,Boosting safety research.md,.md,Boosting safety research,,,https://ailabwatch.org/categories/safety-research,"AI companies should do (extreme-risk-focused) safety research, and they should publish it to boost safety at *other* AI companies. Additionally, they should assist external safety researchers by shari"
04_Governance-and-Policy/04b_Lab-Scorecards,Misuse prevention.md,.md,Misuse prevention,,,https://ailabwatch.org/categories/misuse,When AIs have dangerous capabilities by default—such as in offensive cyber and perhaps synthetic biology—publicly deploying them will enable catastrophic misuse. AI companies should prepare to impleme
04_Governance-and-Policy/04b_Lab-Scorecards,Planning.md,.md,Planning,,,https://ailabwatch.org/categories/planning,AI companies should plan for the possibility that dangerous capabilities appear soon and safety isn't easy: both for evaluating and improving safety of their systems and for using their systems to mak
04_Governance-and-Policy/04b_Lab-Scorecards,Prep for extreme security.md,.md,Prep for extreme security,,,https://ailabwatch.org/categories/security,View weights for all 7 criteria → Extremely strong security will be crucial when AIs can massively accelerate AI R&D. But operating under extreme security—security sufficient to defend against top-pri
04_Governance-and-Policy/04b_Lab-Scorecards,Risk assessment.md,.md,Risk assessment,,,https://ailabwatch.org/categories/risk-assessment,AI companies should do model evals and uplift experiments to determine whether models have dangerous capabilities or how close they are. Relevant kinds of capabilities include those that could enable 
04_Governance-and-Policy/04b_Lab-Scorecards,Risk info sharing.md,.md,Risk info sharing,,,https://ailabwatch.org/categories/information-sharing,AI companies should report safety incidents and share information about capabilities and risks — but not share some capabilities research. ## Incident reporting Weighted 40% of category Plan to notice
04_Governance-and-Policy/04b_Lab-Scorecards,Scheming risk prevention.md,.md,Scheming risk prevention,,,https://ailabwatch.org/categories/scheming,"View weights for all 8 criteria → AIs show signs that if they were more capable, they would sometimes [scheme](https://joecarlsmith.com/2023/11/15/new-report-scheming-ais-will-ais-fake-alignment-durin"
04_Governance-and-Policy/04c_Other-Governance,Advances_in_CRISPR_therapeutics_-_Nature_Reviews_Nephrology_eb101748.md,.md,Advances in CRISPR therapeutics - Nature Reviews Nephrology,,"RSP, regulation",https://www.nature.com/articles/s41581-022-00636-2,## Abstract The clustered regularly interspaced short palindromic repeats (CRISPR) renaissance was catalysed by the discovery that RNA-guided prokaryotic CRISPR-associated (Cas) proteins can create ta
04_Governance-and-Policy/04c_Other-Governance,CRISPRCas_History_and_Perspectives_-_Russian_Journal_of_Developmental_Biology_35497485.md,.md,CRISPR/Cas: History and Perspectives - Russian Journal of Developmental Biology,,RSP,https://link.springer.com/article/10.1134/S1062360422040075,"### Abstract Discovery of the CRISPR/Cas system revolutionized biology and biomedicine in the 21st century. Here we discuss the milestones in the development of CRISPR/Cas genome editing technology, f"
04_Governance-and-Policy/04c_Other-Governance,CRISPR_-_Wikipedia_6fa4f6de.md,.md,CRISPR - Wikipedia,,RSP,https://en.wikipedia.org/wiki/CRISPR,| Cascade (CRISPR-associated complex for antiviral defense) | ||||||| |---|---|---|---|---|---|---|---| | Identifiers | ||||||| | Organism | ||||||| | Symbol | CRISPR | |||||| | [947229](https://www.n
